VoxCeleb2ID,Reference,Publish Date
id08831,vh3AgoxcocA,1800-01-01
id08831,8JEjoHuKP2A,1800-01-01
id08831,xZ0PiakD7LE,2015-06-04
id08831,OsbZy6uBRvk,1800-01-01
id08831,Xe8xjlNrfsY,2014-08-05
id08831,E7n5Xso1XSU,2016-06-21
id08831,G4CAe8QxsJY,2016-07-26
id08831,qhjgBGbccbs,1800-01-01
id08831,MG6Ce6J74oc,2014-06-23
id08831,DGsPT_GUesg,2011-01-19
id08831,gtC341YdbKw,1800-01-01
id08831,3YvklHT0bRA,2017-03-30
id08831,4waOjGZPvzE,1800-01-01
id08831,Gxxqbx3J2I0,2014-12-20
id08831,ayMobVtqoQw,1800-01-01
id08831,eiaXrNDi010,2015-02-25
id08555,06FCDOa1oy8,2016-11-12
id08555,Ht0S6RcVGKk,2017-02-11
id08555,UowwIhp3YcM,2011-09-24
id08555,ctd6p0r7ldw,2012-07-21
id08555,BS1GRvF8uv8,1800-01-01
id08555,ot6Zjy5A50w,2012-02-25
id08555,PI0mjqrnizk,2017-02-09
id08555,GRiR0Idm_Mc,2012-07-18
id08555,h5sqYapDbAI,2013-10-20
id08555,crWZG3BRs_s,1800-01-01
id08555,tVqRmoIErIM,2016-11-12
id08555,vjgnYsqr3N4,2016-11-12
id08555,9h_UREmYI9E,2012-12-27
id08555,O_6Nj5xH5T8,2012-07-18
id08555,E5dweBH3fxQ,2016-07-13
id08555,Y-FawVWUTPE,2011-05-26
id08555,bGNYj7VCOAc,2016-11-12
id08555,8qk3B_41_I4,2012-08-25
id08555,zmB3a3557DE,2012-02-25
id08555,6XOtSKKmkXs,2012-03-15
id08586,4sL6J_kstWM,2016-08-04
id08586,Q_h2Gf8ZU24,2014-09-08
id08586,JOoGhdxDMAI,2015-09-01
id08586,nTJX88qxc8M,2015-11-14
id08586,xg5Nq1oU0aI,2013-03-17
id08586,ksLwsv_Fd4Y,2016-11-03
id08586,8Z4XwruQ8oU,2016-06-05
id08586,CPZMKPA-Cj4,2013-09-03
id08586,3MH8u6qZcE8,2015-08-25
id08586,fYN-WrJ-22Y,1800-01-01
id08586,zXbUGz9WneI,2011-03-15
id08586,XWPB0QITpw4,2015-08-25
id08586,uewtHegYIGQ,2016-08-24
id08586,cU7CsxmDxO4,2015-10-22
id08586,SQ45X4qtwaE,2016-11-24
id08586,bO98NNkPMtE,2012-09-04
id08586,pmQrtA5CwAs,2014-06-02
id08586,ka-Fdmb8Rw4,2011-12-27
id08586,6kzCfihWcOc,2012-03-14
id08586,vwzPVvCBNzc,2014-12-03
id08586,g5972EehsaM,2014-06-22
id08586,JSReawTOzZk,2015-05-21
id08586,OYnp1PNHBak,2014-12-07
id08586,Fsa9aGHI5_c,1800-01-01
id08586,9cfl46hezDA,2016-11-21
id08532,JraRhNolvB8,2016-10-21
id08532,EBeRFXdnaG0,2017-03-02
id08532,jLNJjpyqOP4,2017-02-04
id08532,WXIzfhLMm40,2014-11-18
id08532,WyYocWaTkA4,2017-01-25
id08532,w5OvnTeJpaY,2015-05-11
id08532,OdC6TaHsmv4,2015-06-02
id08532,V7v7N2Ucehw,2015-12-19
id08532,IwE5tIfpdjk,1800-01-01
id08532,Xg_i1gV0lKY,2009-03-23
id08532,KVXj2NahhFk,2015-10-12
id08532,2_8-oQNjrN8,2013-07-18
id08532,HrU3RM3rSlA,2015-05-24
id08532,IVJdLDOu3NY,2010-10-11
id08532,UfhsLTOl85w,2016-12-29
id08532,U3sf2gNic68,2017-02-03
id08532,Ky9szf0kx4U,1800-01-01
id08532,PmHng3u_hlg,2015-02-10
id08532,uMKqGdo-zn8,2014-12-04
id08532,lqC16hBzE_g,2017-02-01
id08532,9BWI0NLQbIo,2015-05-14
id08532,9dpaHJti7oo,2013-08-23
id08532,z7O_m9RojxM,2015-01-11
id08532,N32UZfrYox8,2017-02-03
id08775,8mHFyZ0xYPU,2014-11-21
id08775,KNkvQ-s_3vU,2016-12-21
id08775,LIIFAt3PMkY,1800-01-01
id08775,BroB6UPiYMc,2011-05-13
id08775,q5-OKPgvpaA,2011-07-09
id08775,TJkCdiB5AEI,2015-02-12
id08775,LCYIjbUIWqE,2015-02-12
id08775,Mtm4oR4sum4,2014-09-16
id08775,drg-Zvw0X38,2014-01-31
id08775,oYx6D_ELz8Y,2010-05-06
id08775,6ySiQbg8Js8,2014-06-19
id08775,RTysf6X64-M,2014-06-23
id09025,aoyTTy0RBVs,2013-09-23
id09025,35JXefhn_zc,2010-07-12
id09025,pLrEW1J6ILM,2015-10-14
id09025,iFO7HUQENq4,2017-01-26
id09025,a-4saAILnj8,2012-06-20
id09025,IOQJTwgHG2A,2007-12-16
id09025,WIO2UfDMLOg,2009-05-05
id09025,M96xPit4c8w,2008-09-04
id09025,auwqwspkyts,2015-05-01
id09025,S3JR-9vh-pY,2011-12-08
id09025,frWYqB_Npfs,2009-07-12
id09139,KA3C8R8Yf4k,2012-02-08
id09139,fxcf8zNWS0A,2015-12-20
id09139,PV_pFXGXUOw,2017-02-11
id09139,HQNc-3tgLDc,2017-01-12
id09139,btDZcYGW0aU,2016-09-19
id09139,_bDPYf6k4dw,2016-09-05
id09139,Xn75c_TLddE,2017-01-03
id09139,u1jsrCjOPV4,2010-09-19
id09139,s8kgqjPhahg,2016-09-05
id09139,_IW4Ed9LzwU,2011-04-03
id09139,XdGhkilTvDI,2015-02-08
id09139,OOH5UMvzwpM,2014-10-28
id09139,qC4YjGBYxpY,1800-01-01
id09139,ypjsKzUfmPE,2017-01-10
id09139,mCHgHhud-m8,1800-01-01
id09139,9tXCr5saFIo,2010-09-19
id09139,t1s0EMYJ3SE,1800-01-01
id09139,MAzaJ9go2Jg,1800-01-01
id09139,PUTx7M6uvJo,2016-09-06
id09139,iTkkO0iSmcw,2012-05-12
id09212,kOs7PCWHxqE,1800-01-01
id09212,4Ve-yj3oSMQ,1800-01-01
id09212,84hbMkofs4A,2011-12-03
id09212,DDEGvko8TkI,2009-11-10
id09212,ndg50SUh6Fc,1800-01-01
id09212,n4FvMzBQG70,2009-11-10
id09212,J6YLIu-DScQ,2007-07-10
id09212,GimMHM9K9R0,2009-11-10
id09212,qcIeZyOetmU,2012-01-10
id09212,FHUllQvf0iY,1800-01-01
id09212,VA_I-Ckbuao,2009-07-13
id08638,_ldKof-dGjo,2017-03-29
id08638,r2g-LswW-W8,2011-09-01
id08638,BgCTPDW2q8M,2014-07-31
id08638,BN90IjO-BBA,2015-05-19
id08638,YkD1bjp9qjI,2017-03-24
id08638,FPkuV0N0hs8,2013-04-08
id08638,5bZi3a0rB-o,2015-06-15
id08638,_Itcf6OdUqA,2013-04-24
id08638,YQl8zK_yHFU,2014-01-15
id08638,CfhcDp6Eq_s,2016-01-21
id08638,TzVIemZ2quo,2017-01-03
id08638,vNFN6aCD-Ik,2015-12-02
id08638,dbcqvgNHzpg,2016-03-25
id08638,tVCqUeHWdYQ,2015-04-23
id08638,G3PPtDrGzAQ,2015-03-11
id08638,IBXSjLjaYuk,2013-08-24
id08638,bkMszMDO9Zk,2016-03-14
id08638,cz6-lF54pwM,2014-03-09
id08638,FdMu--Pera8,2015-09-16
id08638,DcaMv_3RMmU,2015-05-22
id08638,THl-SjJlusA,2015-08-26
id08638,Ltzw4hCSDY4,2014-08-11
id08638,Kf94X9GF7kY,2014-04-11
id08878,RrMELGywpJE,2012-01-28
id08878,6Y11Sd8nM5o,2009-12-11
id08878,TSx-R7KjrV4,1800-01-01
id08878,fG-4ZEzaK1Q,2011-11-22
id08878,aJNuEbdbijg,2011-11-26
id08878,3OE886TJDwE,2011-12-22
id08878,D8OZwFSb-PE,2009-04-08
id08866,unexJlpWGYs,1800-01-01
id08866,Fpyt1a1OyG8,2015-08-06
id08866,rPec6zcA5_M,2016-08-26
id08866,qEQtMRepnp8,2015-10-27
id08866,n-E5akmYslM,2015-07-14
id08866,Vpu7HNvuQas,1800-01-01
id08866,i1EmHBjEcAs,2015-03-23
id08866,_IzpmPvrxrs,2015-06-25
id08866,uBuwz9-gBMI,2016-11-10
id08866,xHcXn2RLNS8,1800-01-01
id08866,H5VfnUWQqaM,2015-12-24
id08866,Bb4LblySdO0,2015-07-24
id08866,kopgX_8AYKU,2011-11-09
id08866,hWLVDTtHTQc,2013-12-02
id08866,QrwdWhHDPr0,2015-06-30
id08866,sRDb6nWTgXA,2016-11-29
id08866,Pz8hAIPYYrY,2016-01-22
id08866,Kf8HDi19e-Q,2006-08-08
id08866,1FN76P7dtQ0,2016-11-30
id08866,0b1UZAdyBYA,2016-10-06
id08866,_bvygdUv5kQ,2016-08-23
id08866,8baA-QVoX04,2015-07-16
id08866,Kq52-6FprY0,2015-06-30
id08866,Aix9gjcshWg,2010-09-20
id08866,zbvUKj3popA,2009-01-29
id08866,wiV1Akl6B4c,2015-06-30
id08866,YRflSnxmpiQ,2016-01-20
id08563,a7QMMwTa1F8,1800-01-01
id08563,PORhizwaYrU,2015-03-07
id08563,I-A1HeZLo-8,1800-01-01
id08563,oVJVVSsmxGU,2015-03-05
id08563,RG9pm9gAFdE,1800-01-01
id08563,zi-rQAWWctM,2015-02-21
id08563,5mXlcIMwn1A,2015-03-03
id08563,oFGEtR3cfJM,2015-03-20
id08563,B71rcXaVTrA,2015-02-19
id08563,EoN3sI1zOC8,2014-03-17
id08563,zeIe-Q8dvMk,2015-05-09
id09069,20le9UyVqk0,2012-09-07
id09069,vRAyEuMKOUk,2014-09-17
id09069,0M8Tpdi6azc,2013-08-05
id09069,KltSIDK5eTk,2011-07-20
id09069,G0YMWc59Lbg,2013-04-08
id09069,6WftqTZaRTs,2010-08-17
id09069,iOJ7b0yt0Gg,2013-05-22
id09069,AhFVks0a82U,2014-08-19
id09069,NdK6w39Jsps,2012-07-30
id09069,L16sw5lVMoY,2013-07-29
id09069,LhtIARJHg8s,2013-07-31
id09069,TgPwmjbXJls,2013-10-17
id09069,HgsEeowLPcM,2013-11-14
id09069,21KdRqzQiYs,2014-04-15
id09069,fMcmFjqM-6E,2017-02-13
id09069,xRcbperoqwk,2013-10-25
id09069,X8JSlxV9hrs,2014-04-08
id09069,cJSF4m-OjIU,2012-08-09
id09069,q2tE2kFK5zg,2012-11-20
id09069,itVCH9vxOnc,2014-04-18
id09069,e1qIZcMgAD4,2014-07-21
id09069,7373oLg2his,2017-02-13
id09069,Tfy_qfgZTRI,2013-07-25
id09069,NfSFfEgKABg,2014-04-12
id09069,Vo__EuW8XIA,2013-07-19
id09069,vJ1xjLGvGm8,2013-10-19
id09069,6rOJoliysto,2013-08-05
id09069,CENTKe_n6Dk,2014-06-21
id09069,FRXyNQ5-LjM,2013-07-16
id09049,STiM-eVQ6zM,2008-06-09
id09049,b0ASNSadrms,1800-01-01
id09049,uh7E4FyGGZY,2016-09-27
id09049,AksqkG1TOrs,2016-03-07
id09049,N2_mDZ_9js4,2016-03-21
id09049,oUw6nWhsrtw,2013-12-20
id09049,3V26l4SSMfM,2011-11-30
id09049,iVEvWrglbs4,2014-04-15
id09049,hYR1CD4dLCQ,2011-11-21
id09049,NnUf6nkZInM,2013-12-17
id09049,MoV8ExJmWKg,2014-01-30
id09049,A7dDysuF464,2015-02-14
id09049,Cypw-iEQB5Q,2011-11-18
id09049,33eT-Ezdxws,2016-05-30
id09049,uZrdj5VjYDk,1800-01-01
id09049,ZH-ug6ufFCQ,2016-01-06
id09049,U4G8P_z84GU,2014-01-29
id09049,qtitknqXj7s,2014-12-02
id09049,Cm8aAVgLU7A,1800-01-01
id09049,W5MR3mt1J1Q,2011-11-25
id09049,aSdcRIJuPUE,1800-01-01
id09049,enUWKT4ZISE,2017-03-22
id09049,OR_O2F_7EL8,2015-11-09
id09049,ehzQgb2Dx6A,2014-03-02
id09049,BmazIrM6hUs,2016-02-16
id09049,E1iq2VSy79A,2015-01-22
id09049,ukp5ctFFt7U,2014-06-23
id09049,a1LSgSTO-lQ,1800-01-01
id09049,3zf-g0LJJzo,2014-04-20
id09049,yqstbrExqkg,1800-01-01
id09049,RnmKpVsgJjw,2016-09-24
id09049,O2DWjBBML0o,2016-11-16
id08688,O1lLwPcgYuI,2014-06-18
id08688,L_PVzx9dvcU,1800-01-01
id08688,QwS2i_mLyko,2012-05-05
id08688,d1A59Iq74ZM,2013-07-22
id08688,prR-V_KasSg,1800-01-01
id08688,N-Gt_sZNLwM,2013-11-30
id08688,o6fmXzkxQv0,2007-07-12
id08688,ikZlaVg7-Kg,2007-11-07
id08688,kmuIOAi179s,2013-05-11
id08688,CfQE-YXaSmA,2016-05-07
id08688,3J3gnoNbVKk,2017-05-06
id08688,5hX28XIIhSQ,2006-05-11
id08688,NBqrq7yTnEs,2015-01-27
id08688,LzcNdFAy99M,2007-11-07
id08688,O8WpgYHVzTI,2016-12-05
id08688,zNH6DvKd47U,2014-09-19
id09203,aJ5xw25ipXg,2013-12-02
id09203,_rIIOSBzZq8,2013-01-28
id09203,xp_kmACKQcM,2016-02-29
id09203,zVZHHnLS82k,2011-03-25
id09203,IAtljr5NxwE,2013-05-24
id09203,GxSPgPvgbrw,2010-02-03
id09203,b8SzaC5n7JQ,2010-02-03
id08805,XBzkPcL2QMQ,2016-09-20
id08805,7Jnvj4_etB0,2010-03-09
id08805,o4bw8qqhyjE,2010-03-09
id08805,Rcyfei1KwzE,1800-01-01
id08805,ff7no7UuIrs,2012-11-02
id08805,hvDWCF-MlOg,2016-06-14
id08805,4yYOeS6mHbY,2010-03-09
id08805,iOc4JXTy768,2012-04-09
id08805,HE4Furf-1E0,2016-07-08
id08805,p769pSGWzxI,2014-03-25
id08805,murTbtB7-oQ,2012-04-09
id08805,HMihN_mrqcg,2016-09-19
id08805,rnMxj2snTXE,2010-03-08
id08805,yJ03Yv9mwus,2012-11-23
id08805,Ky6cet98dN4,2012-11-02
id08805,F5sc0V1z-_Q,2017-02-19
id08805,InM7b8OoSgg,1800-01-01
id08573,eK_Wvuvz7WM,2015-10-02
id08573,FwR0QAvi74k,2014-06-26
id08573,EHPQo1yI-lY,2016-12-09
id08573,WWrioW6Fbvc,2016-11-21
id08573,45CFl3EGeXM,2015-03-22
id08573,ORi656I3rL4,2016-04-06
id08573,gE05ACeznEw,2014-10-14
id08573,W4y2LSTVLtI,1800-01-01
id08573,tA-3KzwRDGo,2015-12-13
id08573,TOcXDmPaHYo,1800-01-01
id08573,ROEw6BjTHi8,2015-03-17
id08573,ZXGJMU3gt6Y,1800-01-01
id08573,xQ0fwY9x5b0,2014-12-17
id08573,wXHHWLtBX7s,1800-01-01
id08573,2BLouLw5CgY,2014-06-16
id08573,f_xmoz9r1X8,1800-01-01
id08573,dqF3LI0VGNc,2013-03-19
id08573,zks8yUSlfdA,1800-01-01
id08573,50nsvwtmZ14,2014-10-07
id08573,B3tAJhKWDVE,2016-05-23
id08573,zghyBeCeH0E,2016-12-21
id08573,w0XDf1Iwx1w,2017-02-23
id08573,_b4-xV6RISc,2016-03-17
id08573,oKAdbC2cw_Q,2016-11-19
id08573,5b5iwgZJCto,2016-12-08
id08573,ss3XKYnt0n0,2015-12-08
id08573,PXUFKv4UvOY,2016-04-05
id08573,cKbcTxHFWE8,1800-01-01
id08573,uaq2EedAtD8,2016-01-25
id08573,U8jFaUSshsQ,1800-01-01
id08573,3sFul_y_6q4,2012-12-10
id08573,Ml7w57fuGs0,2016-09-28
id08573,NdPObmZ4ZBU,2015-04-13
id08573,wloLKN78tcM,1800-01-01
id08573,Fvw-nd9Id1g,2016-09-06
id08573,jPNt9zmsa-Y,1800-01-01
id08573,39LqACqlsgA,1800-01-01
id08573,D9MvyiWMLyI,2017-04-11
id08573,yo6E6ePM6Y8,2015-04-03
id08573,oQRMda8Y18E,2017-05-19
id08573,oZRR7Do2_-A,1800-01-01
id08573,6R-jSF_6PqA,1800-01-01
id08573,XXjnVqC90EA,2015-03-11
id08573,VdBHJ0PDAD8,1800-01-01
id08573,rVpCF19I0_4,2015-03-27
id08573,WVfzfA_YLoc,2015-10-10
id08573,SQLN6qHjPB8,2015-07-12
id08573,KHWSZcTHuTw,2017-01-16
id08573,q1nkhFjfNf4,2016-08-16
id08573,RSJ7EGi-AsM,2015-02-23
id08573,TcRqU8gxG-4,1800-01-01
id08573,398Pc6Lef2A,2017-03-08
id08573,qbZg3ryxyNs,2014-04-10
id08573,KAREUMTAa64,2014-12-05
id08573,8osazyszE38,2014-11-05
id08573,FecoYnUtLj4,2016-09-28
id08573,c1Rp5hGVWvU,2016-10-26
id08573,nVxygQnVxV8,2017-05-18
id08573,GYffrnErY7M,1800-01-01
id08573,FJUzXWxS89c,2015-11-09
id08573,G4teMiHEdZw,2015-11-16
id08573,ah9IgtLLEQc,2017-04-04
id08573,vzgA0_tOduQ,2015-05-16
id08746,t0a2aX8Ai84,2013-02-11
id08746,K9UMt97AnTs,2017-03-28
id08746,J67fFgn6rNM,2017-05-21
id08746,2X49U50gjrw,2017-03-26
id08746,WDLW44mRFR4,2013-04-28
id08746,46Q8brVjFG4,2011-07-01
id08746,IM5cSskO0N4,2017-05-02
id08746,Rp1O0kZGwlE,1800-01-01
id08746,6rqa13A0tYc,2016-11-27
id08746,QnwM9k0UgbU,2014-06-30
id08746,10-y9rQRaoE,2012-04-06
id08746,OgybtUkZpHs,2014-02-23
id08746,sUJwYMEy8VY,2014-05-03
id08746,iSOer4Q5vz8,2017-02-16
id08746,V8n2Z3jLXBU,2012-04-11
id08746,s2peymH0PzQ,2012-06-14
id08746,zqFdU2QAAdo,2012-11-09
id08746,o0V4cvDzUb4,2011-02-08
id08746,kDeswBOIGx4,2016-11-28
id08746,AIazPNJ2Zgg,2007-06-01
id08746,jxOedMfelw4,2012-11-16
id08746,8SSJRh5MzhA,2013-11-11
id08746,szmy7lSI_-I,1800-01-01
id08746,3lf40OaOvpU,2009-11-25
id08746,juvxZZdyu1w,2011-05-30
id08746,I9ovdfoESjc,2016-11-27
id08746,MtcJESUjhwc,2013-01-19
id08746,BqBYjU4ICzg,1800-01-01
id08746,Eevef4LcjSs,2016-03-13
id08746,BBL4biNOd0k,2013-03-14
id08746,3trNHN1x8k4,2010-02-12
id08746,0oGNWF6yEjk,2011-09-25
id08746,aO27lkFlhBE,2011-11-24
id08746,KiLeihJY010,2013-11-14
id08746,OhcmhHVFH3s,2017-03-08
id08746,ErBT1zWG8mQ,1800-01-01
id08746,HkGYUfKEBaY,2016-11-28
id08746,iJR81tUaZqc,1800-01-01
id08746,3haSzF7b-Tk,2009-06-25
id09181,7kSC56oc_zI,2013-10-25
id09181,JDVswclkhNU,2009-07-25
id09181,bMOKba4EMLo,2015-08-11
id09181,ypUYBHscgD8,2009-08-07
id09181,ZnowGrANr8Y,2016-06-04
id09181,Xays_WCVBiI,2013-12-18
id09181,GEfCNcIW_w8,2009-07-26
id09181,HLcsg1xleZY,2016-09-29
id09181,sLKcu876JDk,2016-08-16
id09181,6SymOaMlegQ,2016-02-04
id09181,CcuhdRz7xTc,2016-09-22
id09181,BmY6hqUU4m8,2009-08-11
id09181,SBOg5dZs1vM,2016-09-29
id09181,sO2RD4_LJLk,2012-01-03
id08912,u5jTk8AwJTo,2010-03-31
id08912,MJ8ZtBul_Ig,2015-04-01
id08912,gppcniiaDKg,2015-07-28
id08912,xBDCa2bZtqo,2014-11-10
id08912,r5DqEaSVsOk,2014-04-03
id08912,6ejahCUmh5c,2014-04-04
id08912,vpr--3whiwA,2016-12-20
id08912,TAslICwG7Ts,2010-03-31
id08912,eLEWJEiOtnE,2011-09-28
id08912,SdZ_ECMdOSg,2010-03-31
id08912,eTgsWKlXH7k,2015-03-27
id08912,CLzH8sxfDcs,2014-11-10
id08699,tpZy_4kdGeE,1800-01-01
id08699,KJuOu9PefwM,2010-10-25
id08699,nDUxdY3uSLA,2013-08-21
id08699,omQ9pSShraA,1800-01-01
id08699,LYYHU3Kx3gI,2010-05-28
id08699,SR-5gRYe9W0,2016-10-27
id08699,pfXpHb5ojsM,1800-01-01
id08699,29tExE3j9hw,2012-08-05
id08699,SuDPOMMK124,2014-09-18
id08699,JudNBfyseS0,2017-03-10
id08538,qlvrvVl_kec,2016-11-03
id08538,weEuQqYfWt0,2015-11-07
id08538,Ch88EHVehPI,2015-07-26
id08538,JRpCrNPGhKI,1800-01-01
id08538,zycQrWZxqQ8,2013-07-13
id08538,txwwWSPU-9k,2015-08-10
id08538,u5YVxQfxrCQ,2016-01-29
id08538,ip_t20z4e2U,2013-01-12
id08538,ntaAjiNV1Ao,2016-11-02
id08538,ujWzEUypKtU,2017-05-25
id08538,reUtj7Oa0lM,2015-10-17
id08538,9Pl6K1HOhVM,2014-06-03
id08538,O1g_WNjwbFc,2013-07-28
id08538,1mJYmUj87DY,2015-05-30
id08538,gan1LfG1yS0,2016-03-05
id08538,d0txoFzO4RU,2016-05-01
id08538,TJf8d2vAOaE,2017-01-25
id08538,AiMNzwakn8s,2012-02-01
id08538,MD2lNRUhN-A,2011-08-28
id08538,NcqgZUZeCkw,2013-09-08
id08538,ANtjqity7D0,2015-06-22
id08538,Joq4lGV4gr4,2016-05-03
id08538,8o41GEhFCfQ,2017-03-11
id08538,UzKihdcin4c,2015-08-15
id08538,BM-ghVzPiY8,2016-11-29
id08538,dn4JNkLr_FQ,2013-08-17
id08538,H-s6suckyKE,2015-08-12
id08761,wyPag_bKbJk,2008-11-09
id08761,bUJGHjob3go,2011-10-08
id08761,UgoLhznrXBY,1800-01-01
id08761,ys4Z7TNMhmI,2014-01-30
id08761,nEeFkMBMZy8,1800-01-01
id08761,UVoPeHF9lYQ,2011-03-23
id08761,x3epE0FZCAY,2012-11-23
id08761,Ahfb4OykHlQ,2015-02-28
id09008,ygAg4Bdp38w,2011-08-29
id09008,pO-_KXcMJGU,2016-05-26
id09008,90U_cMXyUJs,2009-02-01
id09008,kE3xExZWPmM,2011-08-25
id09008,Sv6gqnFbZsU,2013-11-25
id09008,z2fVDEjKzLM,2012-03-13
id09008,zFii0ROZZjc,2016-04-22
id09008,erZgHPvOhwU,2012-01-17
id09008,heLIxhUxGB0,1800-01-01
id09008,yOPM7NcDnQs,2015-07-24
id09008,0BpwQ65h9zw,2013-02-18
id09008,o20ySrK3Xv4,2013-03-06
id09008,IwH1iaOco9o,2011-08-19
id09008,JNbdEw-SgM4,2013-11-25
id09008,HYn58-SpqlI,2012-03-13
id09008,hyTIpBqnhbw,2013-03-15
id09008,5iCaK3_lMzg,2012-03-19
id09008,Os1Jpv4DHNs,2008-12-03
id09008,2AyFAfOCO8k,2009-12-09
id09008,f2JXJSXiMp4,2015-05-26
id09008,N6VPXWOvx6I,2009-01-29
id09008,rQyUCmWMbLA,2015-05-22
id09008,IzbX6zKPRYs,2015-09-25
id09008,cZ4Cq95ZE6o,2012-12-15
id09008,tdfW5KXFa1c,2013-03-19
id09008,E3aIjRM_i-k,2012-04-05
id09008,7vUffZvuzfE,2013-03-26
id09008,SBajIH3nCA0,1800-01-01
id09008,ihPQFNy3qjE,2015-05-20
id09021,HaIA4SuiEik,2016-06-14
id09021,GiTLl9w5Qdw,2010-08-25
id09021,HIlMdN1hLeo,2011-04-06
id09021,J6LEEhCcq_Q,2012-05-23
id09021,3B5yOVlthq4,2012-05-23
id09021,R4IkCWfjKKk,2010-10-10
id09021,kMsFo_28x-s,2012-05-23
id09021,xpTX7Uqe00g,2012-05-23
id09021,XmuwvKCZ1e4,2010-08-25
id09021,1TZAXm9LrbY,2010-08-25
id09021,sUaag4_OCU4,2012-05-23
id09021,1qedBEyvZCY,2010-09-18
id09021,rPZaym9fBf0,2010-03-03
id09021,LJG_C9LRdAQ,2010-09-18
id09021,FKJi4crT7ys,2012-05-23
id09021,OT3Gl224Ypo,2010-09-18
id09021,kWKjfNuU3I0,2010-09-05
id09021,m0gmJUyJjGo,2011-04-01
id09021,Kw3q3V-2W2c,2010-09-28
id09021,r7ZZQMkm6cw,2010-11-28
id09021,UMQGgbEk338,2012-05-23
id09021,wqGKjHRijvA,2010-08-25
id09021,oO73JVOJUsM,2013-06-27
id09021,umDdtyWGTqw,2014-05-17
id08568,Cn6fwCRptEo,2011-11-24
id08568,sJjbyGYswXA,2017-01-09
id08568,dYXc7YbKJ1M,2017-03-19
id08568,NzsMKgBOfPo,2011-11-20
id08568,7djIr9YF9oI,2014-10-07
id08568,GWu9xFqiiic,2015-07-27
id08568,92NpkGT7-o0,2009-03-20
id08568,KscTJaya-Kk,2012-06-14
id08568,COWkD7EQb_8,2012-02-26
id08568,qQ2-EHY4ZzM,2017-01-03
id08568,AWLZCoiqL_E,2012-08-22
id08568,Rbe7YKV71zM,2016-06-07
id08568,vkzbXHdNGrk,2014-06-04
id08568,FTQXaj_JDtw,2011-04-08
id08568,DC4KaFztH48,2014-02-25
id08568,3FThVpbzI0Y,2016-10-18
id08568,KPNFkqIaX0c,2017-04-19
id08568,BYiFJcVwsxk,2013-06-24
id08568,BMbYNR1urkw,2009-07-08
id08568,4fVwPVrcjzI,2015-07-20
id08568,TY9plUx6eAY,2013-08-30
id08568,hpDxw6_SQMo,2015-07-30
id08568,sebG72fbKjg,2016-10-22
id08568,3s3iRqfhvuE,2016-03-14
id08568,DYeGUj0qcis,2012-04-23
id08568,3W56GO-WusE,2012-03-07
id08568,ISvAEvDs7ys,2010-09-18
id08568,TxQGXNC7_Gc,1800-01-01
id08568,tAgnkAWbSXg,2014-12-01
id08568,VVGTDTZkZ3s,2011-11-02
id08568,fRoJNNoO5eY,2014-11-14
id08568,SYYSJEudo2Y,2010-04-01
id08568,rHCPU06e4hY,2013-07-18
id08568,P_cjSOAJBio,2017-05-16
id08568,aoHOQUms45M,2015-02-24
id08568,zlv6lnZOiTE,2015-05-06
id08568,7geJmC3Io68,2012-03-24
id08568,m8dySyQ4pG0,2014-11-23
id08568,Fx_-AK-f4To,2014-11-23
id08568,bnW4OrpfHzI,1800-01-01
id08568,nPPSUViIYT0,2012-06-14
id08568,QTDXZBQpNAU,2016-06-09
id08568,50hMs-dRvD0,2008-04-08
id08568,qZUtxd9KNDA,2014-11-19
id09155,n45SQFFKUgA,2013-06-18
id09155,xrVueEaiXT8,2016-01-14
id09155,T1oKISkju08,1800-01-01
id09155,EZJwYBlbtpk,2013-06-12
id09155,sWIGtBtyhlg,2015-07-27
id09155,1SM3vj4ukos,2016-04-03
id09155,OBmmiFXI82o,2016-04-04
id09155,xP1x_4i4EGo,2012-08-01
id09155,mQY5dNFh5ac,1800-01-01
id09155,h-0ckiPr6jQ,1800-01-01
id09155,_RRUPx_7BDw,2015-07-27
id09155,N944mF0dXyo,2015-02-22
id09155,0d8LXMyc_qg,2012-08-01
id09155,aKq4rYlaIhQ,2012-07-10
id09155,H4tx6as8jZE,2014-07-17
id09155,YA-KtqLAyQI,2015-07-27
id09155,VUUmD80-Wl0,2014-06-10
id09155,jTdBGbWzRPs,2015-05-27
id09155,r1wva6ZiFc8,2015-08-25
id09155,jcSlMzrhraY,2016-07-15
id09155,OwP8zpU_e0k,2015-05-27
id09155,zSFu6U-yCUA,2015-11-30
id09155,cUJziqBrxuU,2016-12-22
id09155,HCZYd8uXggg,2016-12-06
id09155,jC9uOAwymcA,2010-02-28
id08736,0UCEgQsUAoI,2013-04-12
id08736,FzPDPAQLZ8A,2013-04-12
id08736,VjEWDU3dKPs,2013-04-12
id08736,dsCgk2BxFcw,2014-01-08
id08736,jIqq3tQ9Yzg,2013-03-22
id08736,M0QKbIcJjuA,2014-01-09
id08590,ySVrciSpdpE,1800-01-01
id08590,YxMUbwiqDQ8,2014-07-24
id08590,3BGHjstAIzg,2016-04-28
id08590,ZsQP8RXcyy8,2010-02-26
id08590,vmBDxUF89LQ,2011-07-14
id08590,r4OvdDh0rb0,2013-12-06
id08590,3i2Moc5tLOc,2013-09-04
id08590,UhRFZwnafIk,2015-11-06
id08590,era0DKq5lTQ,1800-01-01
